_id,projectId,userId,startDate,endDate
6616368bd969750d958a7706,PROJ11449,JMAN202,30/10/24,29/12/24
6616368bd969750d958a7707,PROJ11449,JMAN386,02/08/23,01/10/23
6616368bd969750d958a7708,PROJ11449,JMAN342,08/05/24,07/07/24
6616368bd969750d958a7709,PROJ11449,JMAN884,09/09/23,08/11/23
6616368bd969750d958a770a,PROJ11449,JMAN844,21/04/23,20/06/23
6616368bd969750d958a770b,PROJ11449,JMAN119,29/04/24,28/06/24
6616368bd969750d958a770c,PROJ11449,JMAN743,08/06/23,07/08/23
6616368bd969750d958a770d,PROJ11449,JMAN743,25/05/24,24/07/24
6616368bd969750d958a770e,PROJ11449,JMAN790,26/06/24,25/08/24
6616368bd969750d958a770f,PROJ11449,JMAN873,23/05/23,22/07/23
6616368bd969750d958a7710,PROJ11449,JMAN817,20/06/23,19/08/23
6616368bd969750d958a7711,PROJ11449,JMAN190,24/07/23,22/09/23
6616368bd969750d958a7712,PROJ11449,JMAN462,01/06/24,31/07/24
6616368bd969750d958a7713,PROJ11449,JMAN725,11/08/24,10/10/24
6616368bd969750d958a7714,PROJ11449,JMAN826,24/03/24,23/05/24
6616368bd969750d958a7715,PROJ11449,JMAN524,20/08/24,19/10/24
6616368bd969750d958a7716,PROJ11449,JMAN838,14/09/24,13/11/24
6616368bd969750d958a7717,PROJ11449,JMAN443,09/11/24,08/01/25
6616368bd969750d958a7718,PROJ11449,JMAN287,30/06/23,29/08/23
6616368bd969750d958a7719,PROJ11449,JMAN56,03/01/24,03/03/24
6616368bd969750d958a771a,PROJ11449,JMAN823,09/10/23,08/12/23
6616368bd969750d958a771b,PROJ11449,JMAN589,15/07/23,13/09/23
6616368bd969750d958a771c,PROJ11449,JMAN198,05/07/23,03/09/23
6616368bd969750d958a771d,PROJ11449,JMAN454,02/03/24,01/05/24
6616368bd969750d958a771e,PROJ11449,JMAN271,15/07/24,13/09/24
6616368bd969750d958a771f,PROJ11449,JMAN315,10/05/23,09/07/23
6616368bd969750d958a7720,PROJ11449,JMAN633,03/10/23,02/12/23
6616368bd969750d958a7721,PROJ11449,JMAN945,12/10/24,11/12/24
6616368bd969750d958a7722,PROJ14696,JMAN165,10/09/23,09/11/23
6616368bd969750d958a7723,PROJ14696,JMAN987,04/09/23,03/11/23
6616368bd969750d958a7724,PROJ14696,JMAN927,17/09/23,16/11/23
6616368bd969750d958a7725,PROJ14696,JMAN932,28/09/23,27/11/23
6616368bd969750d958a7726,PROJ14696,JMAN390,08/10/23,07/12/23
6616368bd969750d958a7727,PROJ14696,JMAN519,07/10/23,06/12/23
6616368bd969750d958a7728,PROJ14696,JMAN17,15/10/23,14/12/23
6616368bd969750d958a7729,PROJ14696,JMAN418,21/10/23,20/12/23
6616368bd969750d958a772a,PROJ14696,JMAN476,01/10/23,30/11/23
6616368bd969750d958a772b,PROJ14696,JMAN225,03/10/23,02/12/23
6616368bd969750d958a772c,PROJ14696,JMAN69,08/10/23,07/12/23
6616368bd969750d958a772d,PROJ14696,JMAN246,18/09/23,17/11/23
6616368bd969750d958a772e,PROJ14696,JMAN970,04/10/23,03/12/23
6616368bd969750d958a772f,PROJ14696,JMAN925,13/09/23,12/11/23
6616368bd969750d958a7730,PROJ14696,JMAN132,08/10/23,07/12/23
6616368bd969750d958a7731,PROJ14696,JMAN321,06/09/23,05/11/23
6616368bd969750d958a7732,PROJ14696,JMAN148,11/10/23,10/12/23
6616368bd969750d958a7733,PROJ14696,JMAN119,23/10/23,22/12/23
6616368bd969750d958a7734,PROJ14696,JMAN558,12/09/23,11/11/23
6616368bd969750d958a7735,PROJ14696,JMAN545,14/09/23,13/11/23
6616368bd969750d958a7736,PROJ14696,JMAN583,26/09/23,25/11/23
6616368bd969750d958a7737,PROJ14696,JMAN842,23/10/23,22/12/23
6616368bd969750d958a7738,PROJ14696,JMAN416,30/09/23,29/11/23
6616368bd969750d958a7739,PROJ14696,JMAN826,12/09/23,11/11/23
6616368bd969750d958a773a,PROJ14696,JMAN659,23/10/23,22/12/23
6616368bd969750d958a773b,PROJ14696,JMAN471,01/10/23,30/11/23
6616368bd969750d958a773c,PROJ14696,JMAN441,26/10/23,25/12/23
6616368bd969750d958a773d,PROJ14696,JMAN350,17/10/23,16/12/23
6616368bd969750d958a773e,PROJ14696,JMAN498,22/10/23,21/12/23
6616368bd969750d958a773f,PROJ14696,JMAN66,12/10/23,11/12/23
6616368bd969750d958a7740,PROJ14696,JMAN576,03/10/23,02/12/23
6616368bd969750d958a7741,PROJ14696,JMAN999,04/09/23,03/11/23
6616368bd969750d958a7742,PROJ14696,JMAN433,25/10/23,24/12/23
6616368bd969750d958a7743,PROJ14696,JMAN257,08/10/23,07/12/23
6616368bd969750d958a7744,PROJ14696,JMAN345,30/09/23,29/11/23
6616368bd969750d958a7745,PROJ14696,JMAN458,20/10/23,19/12/23
6616368bd969750d958a7746,PROJ14696,JMAN368,04/09/23,03/11/23
6616368bd969750d958a7747,PROJ14696,JMAN201,23/09/23,22/11/23
6616368bd969750d958a7748,PROJ41422,JMAN892,28/06/23,27/08/23
6616368bd969750d958a7749,PROJ41422,JMAN73,16/01/23,17/03/23
6616368bd969750d958a774a,PROJ41422,JMAN897,26/01/23,27/03/23
6616368bd969750d958a774b,PROJ41422,JMAN965,02/12/22,31/01/23
6616368bd969750d958a774c,PROJ41422,JMAN466,28/04/23,27/06/23
6616368bd969750d958a774d,PROJ41422,JMAN216,05/09/23,04/11/23
6616368bd969750d958a774e,PROJ41422,JMAN276,21/08/23,20/10/23
6616368bd969750d958a774f,PROJ41422,JMAN16,12/05/23,11/07/23
6616368bd969750d958a7750,PROJ41422,JMAN948,12/05/23,11/07/23
6616368bd969750d958a7751,PROJ41422,JMAN713,30/11/22,29/01/23
6616368bd969750d958a7752,PROJ41422,JMAN445,08/02/23,09/04/23
6616368bd969750d958a7753,PROJ41422,JMAN521,18/08/23,17/10/23
6616368bd969750d958a7754,PROJ41422,JMAN492,17/06/23,16/08/23
6616368bd969750d958a7755,PROJ41422,JMAN658,11/06/23,10/08/23
6616368bd969750d958a7756,PROJ41422,JMAN884,13/08/23,12/10/23
6616368bd969750d958a7757,PROJ41422,JMAN393,03/08/23,02/10/23
6616368bd969750d958a7758,PROJ41422,JMAN412,03/04/23,02/06/23
6616368bd969750d958a7759,PROJ41422,JMAN463,03/05/23,02/07/23
6616368bd969750d958a775a,PROJ41422,JMAN576,13/12/22,11/02/23
6616368bd969750d958a775b,PROJ41422,JMAN362,11/03/23,10/05/23
6616368bd969750d958a775c,PROJ41422,JMAN848,29/06/23,28/08/23
6616368bd969750d958a775d,PROJ41422,JMAN817,30/12/22,28/02/23
6616368bd969750d958a775e,PROJ41422,JMAN939,14/07/23,12/09/23
6616368bd969750d958a775f,PROJ41422,JMAN617,15/06/23,14/08/23
6616368bd969750d958a7760,PROJ41422,JMAN550,15/08/23,14/10/23
6616368bd969750d958a7761,PROJ41422,JMAN856,29/03/23,28/05/23
6616368bd969750d958a7762,PROJ41422,JMAN36,01/04/23,31/05/23
6616368bd969750d958a7763,PROJ41422,JMAN620,07/09/23,06/11/23
6616368bd969750d958a7764,PROJ41422,JMAN830,05/09/23,04/11/23
6616368bd969750d958a7765,PROJ41422,JMAN287,25/03/23,24/05/23
6616368bd969750d958a7766,PROJ41422,JMAN763,06/09/23,05/11/23
6616368bd969750d958a7767,PROJ41422,JMAN270,10/08/23,09/10/23
6616368bd969750d958a7768,PROJ41422,JMAN700,03/09/23,02/11/23
6616368bd969750d958a7769,PROJ41422,JMAN861,22/11/22,21/01/23
6616368bd969750d958a776a,PROJ41422,JMAN809,18/02/23,19/04/23
6616368bd969750d958a776b,PROJ41422,JMAN61,04/01/23,05/03/23
6616368bd969750d958a776c,PROJ41422,JMAN277,15/05/23,14/07/23
6616368bd969750d958a776d,PROJ41422,JMAN455,16/05/23,15/07/23
6616368bd969750d958a776e,PROJ20366,JMAN125,09/11/22,08/01/23
6616368bd969750d958a776f,PROJ20366,JMAN370,18/06/23,17/08/23
6616368bd969750d958a7770,PROJ20366,JMAN57,20/08/23,19/10/23
6616368bd969750d958a7771,PROJ20366,JMAN566,16/08/23,15/10/23
6616368bd969750d958a7772,PROJ20366,JMAN801,02/07/23,31/08/23
6616368bd969750d958a7773,PROJ20366,JMAN253,10/12/22,08/02/23
6616368bd969750d958a7774,PROJ20366,JMAN84,09/09/22,08/11/22
6616368bd969750d958a7775,PROJ20366,JMAN146,30/04/23,29/06/23
6616368bd969750d958a7776,PROJ20366,JMAN40,31/01/23,01/04/23
6616368bd969750d958a7777,PROJ20366,JMAN108,29/12/22,27/02/23
6616368bd969750d958a7778,PROJ20366,JMAN481,28/09/23,27/11/23
6616368bd969750d958a7779,PROJ20366,JMAN235,11/09/23,10/11/23
6616368bd969750d958a777a,PROJ20366,JMAN43,27/10/22,26/12/22
6616368bd969750d958a777b,PROJ20366,JMAN536,09/09/23,08/11/23
6616368bd969750d958a777c,PROJ20366,JMAN12,15/01/23,16/03/23
6616368bd969750d958a777d,PROJ20366,JMAN14,12/07/23,10/09/23
6616368bd969750d958a777e,PROJ20366,JMAN650,11/03/23,10/05/23
6616368bd969750d958a777f,PROJ20366,JMAN743,05/07/23,03/09/23
6616368bd969750d958a7780,PROJ20366,JMAN886,31/12/22,01/03/23
6616368bd969750d958a7781,PROJ20366,JMAN681,05/01/23,06/03/23
6616368bd969750d958a7782,PROJ20366,JMAN535,16/09/22,15/11/22
6616368bd969750d958a7783,PROJ20366,JMAN545,28/03/23,27/05/23
6616368bd969750d958a7784,PROJ20366,JMAN796,15/05/23,14/07/23
6616368bd969750d958a7785,PROJ20366,JMAN431,16/05/23,15/07/23
6616368bd969750d958a7786,PROJ20366,JMAN832,24/06/23,23/08/23
6616368bd969750d958a7787,PROJ20366,JMAN462,05/08/23,04/10/23
6616368bd969750d958a7788,PROJ20366,JMAN70,31/01/23,01/04/23
6616368bd969750d958a7789,PROJ20366,JMAN447,03/07/23,01/09/23
6616368bd969750d958a778a,PROJ20366,JMAN477,10/09/22,09/11/22
6616368bd969750d958a778b,PROJ20366,JMAN715,30/07/23,28/09/23
6616368bd969750d958a778c,PROJ20366,JMAN912,26/12/22,24/02/23
6616368bd969750d958a778d,PROJ20366,JMAN433,25/07/23,23/09/23
6616368bd969750d958a778e,PROJ20366,JMAN135,12/02/23,13/04/23
6616368bd969750d958a778f,PROJ20366,JMAN610,20/07/23,18/09/23
6616368bd969750d958a7790,PROJ20366,JMAN21,18/04/23,17/06/23
6616368bd969750d958a7791,PROJ20366,JMAN861,03/04/23,02/06/23
6616368bd969750d958a7792,PROJ20366,JMAN883,22/03/23,21/05/23
6616368bd969750d958a7793,PROJ20366,JMAN795,11/05/23,10/07/23
6616368bd969750d958a7794,PROJ15890,JMAN811,23/12/23,21/02/24
6616368bd969750d958a7795,PROJ15890,JMAN397,20/01/25,21/03/25
6616368bd969750d958a7796,PROJ15890,JMAN644,10/04/24,09/06/24
6616368bd969750d958a7797,PROJ15890,JMAN361,15/03/25,14/05/25
6616368bd969750d958a7798,PROJ15890,JMAN925,03/12/23,01/02/24
6616368bd969750d958a7799,PROJ15890,JMAN26,04/09/24,03/11/24
6616368bd969750d958a779a,PROJ15890,JMAN867,29/02/24,29/04/24
6616368bd969750d958a779b,PROJ15890,JMAN571,11/02/25,12/04/25
6616368bd969750d958a779c,PROJ15890,JMAN324,13/10/24,12/12/24
6616368bd969750d958a779d,PROJ15890,JMAN723,25/03/24,24/05/24
6616368bd969750d958a779e,PROJ15890,JMAN723,10/02/25,11/04/25
6616368bd969750d958a779f,PROJ15890,JMAN453,15/10/23,14/12/23
6616368bd969750d958a77a0,PROJ15890,JMAN161,06/03/24,05/05/24
6616368bd969750d958a77a1,PROJ15890,JMAN224,04/03/25,03/05/25
6616368bd969750d958a77a2,PROJ15890,JMAN488,11/01/24,11/03/24
6616368bd969750d958a77a3,PROJ15890,JMAN612,29/10/24,28/12/24
6616368bd969750d958a77a4,PROJ15890,JMAN970,13/12/24,11/02/25
6616368bd969750d958a77a5,PROJ15890,JMAN647,09/10/23,08/12/23
6616368bd969750d958a77a6,PROJ15890,JMAN309,14/08/24,13/10/24
6616368bd969750d958a77a7,PROJ15890,JMAN113,21/01/25,22/03/25
6616368bd969750d958a77a8,PROJ15890,JMAN861,11/04/24,10/06/24
6616368bd969750d958a77a9,PROJ15890,JMAN766,15/09/23,14/11/23
6616368bd969750d958a77aa,PROJ15890,JMAN838,15/10/24,14/12/24
6616368bd969750d958a77ab,PROJ15890,JMAN694,15/05/24,14/07/24
6616368bd969750d958a77ac,PROJ15890,JMAN873,28/04/25,27/06/25
6616368bd969750d958a77ad,PROJ15890,JMAN362,15/04/25,14/06/25
6616368bd969750d958a77ae,PROJ15890,JMAN471,21/08/24,20/10/24
6616368bd969750d958a77af,PROJ15890,JMAN699,31/03/25,30/05/25
6616368bd969750d958a77b0,PROJ15890,JMAN292,04/04/25,03/06/25
6616368bd969750d958a77b1,PROJ15890,JMAN668,26/07/24,24/09/24
6616368bd969750d958a77b2,PROJ15890,JMAN640,05/02/25,06/04/25
6616368bd969750d958a77b3,PROJ15890,JMAN296,10/08/24,09/10/24
6616368bd969750d958a77b4,PROJ15890,JMAN589,15/02/25,16/04/25
6616368bd969750d958a77b5,PROJ15890,JMAN633,22/06/25,21/08/25
6616368bd969750d958a77b6,PROJ15890,JMAN87,14/11/23,13/01/24
6616368bd969750d958a77b7,PROJ15890,JMAN201,26/09/24,25/11/24
6616368bd969750d958a77b8,PROJ15890,JMAN698,12/11/24,11/01/25
6616368bd969750d958a77b9,PROJ15890,JMAN454,13/05/25,12/07/25
6616368bd969750d958a77ba,PROJ12451,JMAN67,08/12/23,06/02/24
6616368bd969750d958a77bb,PROJ12451,JMAN863,24/12/23,22/02/24
6616368bd969750d958a77bc,PROJ12451,JMAN925,18/12/23,16/02/24
6616368bd969750d958a77bd,PROJ12451,JMAN397,21/04/24,20/06/24
6616368bd969750d958a77be,PROJ12451,JMAN562,15/10/23,14/12/23
6616368bd969750d958a77bf,PROJ12451,JMAN532,01/04/24,31/05/24
6616368bd969750d958a77c0,PROJ12451,JMAN159,09/04/24,08/06/24
6616368bd969750d958a77c1,PROJ12451,JMAN284,25/09/23,24/11/23
6616368bd969750d958a77c2,PROJ12451,JMAN351,22/12/23,20/02/24
6616368bd969750d958a77c3,PROJ12451,JMAN372,26/04/24,25/06/24
6616368bd969750d958a77c4,PROJ12451,JMAN11,02/11/23,01/01/24
6616368bd969750d958a77c5,PROJ12451,JMAN180,23/02/24,23/04/24
6616368bd969750d958a77c6,PROJ12451,JMAN342,14/05/24,13/07/24
6616368bd969750d958a77c7,PROJ12451,JMAN207,24/03/24,23/05/24
6616368bd969750d958a77c8,PROJ12451,JMAN60,20/03/24,19/05/24
6616368bd969750d958a77c9,PROJ12451,JMAN843,20/11/23,19/01/24
6616368bd969750d958a77ca,PROJ12451,JMAN743,04/04/24,03/06/24
6616368bd969750d958a77cb,PROJ12451,JMAN848,19/10/23,18/12/23
6616368bd969750d958a77cc,PROJ12451,JMAN693,18/01/24,18/03/24
6616368bd969750d958a77cd,PROJ12451,JMAN420,18/02/24,18/04/24
6616368bd969750d958a77ce,PROJ12451,JMAN611,17/03/24,16/05/24
6616368bd969750d958a77cf,PROJ12451,JMAN535,27/01/24,27/03/24
6616368bd969750d958a77d0,PROJ12451,JMAN453,16/09/23,15/11/23
6616368bd969750d958a77d1,PROJ12451,JMAN891,12/04/24,11/06/24
6616368bd969750d958a77d2,PROJ12451,JMAN33,22/05/24,21/07/24
6616368bd969750d958a77d3,PROJ12451,JMAN713,19/09/23,18/11/23
6616368bd969750d958a77d4,PROJ12451,JMAN550,11/02/24,11/04/24
6616368bd969750d958a77d5,PROJ12451,JMAN236,15/04/24,14/06/24
6616368bd969750d958a77d6,PROJ12451,JMAN747,31/08/23,30/10/23
6616368bd969750d958a77d7,PROJ12451,JMAN148,17/12/23,15/02/24
6616368bd969750d958a77d8,PROJ12451,JMAN56,13/10/23,12/12/23
6616368bd969750d958a77d9,PROJ12451,JMAN733,26/04/24,25/06/24
6616368bd969750d958a77da,PROJ12451,JMAN830,29/04/24,28/06/24
6616368bd969750d958a77db,PROJ12451,JMAN782,29/09/23,28/11/23
6616368bd969750d958a77dc,PROJ12451,JMAN122,26/02/24,26/04/24
6616368bd969750d958a77dd,PROJ12451,JMAN880,24/09/23,23/11/23
6616368bd969750d958a77de,PROJ12451,JMAN521,07/11/23,06/01/24
6616368bd969750d958a77df,PROJ12451,JMAN616,03/02/24,03/04/24
6616368bd969750d958a77e0,PROJ18078,JMAN344,14/08/24,13/10/24
6616368bd969750d958a77e1,PROJ18078,JMAN987,16/08/24,15/10/24
6616368bd969750d958a77e2,PROJ18078,JMAN165,28/11/23,27/01/24
6616368bd969750d958a77e3,PROJ18078,JMAN808,11/04/24,10/06/24
6616368bd969750d958a77e4,PROJ18078,JMAN927,15/12/24,13/02/25
6616368bd969750d958a77e5,PROJ18078,JMAN584,21/08/24,20/10/24
6616368bd969750d958a77e6,PROJ18078,JMAN716,23/03/24,22/05/24
6616368bd969750d958a77e7,PROJ18078,JMAN890,18/04/24,17/06/24
6616368bd969750d958a77e8,PROJ18078,JMAN962,29/11/24,28/01/25
6616368bd969750d958a77e9,PROJ18078,JMAN352,08/03/24,07/05/24
6616368bd969750d958a77ea,PROJ18078,JMAN125,24/11/23,23/01/24
6616368bd969750d958a77eb,PROJ18078,JMAN833,12/12/23,10/02/24
6616368bd969750d958a77ec,PROJ18078,JMAN207,19/02/24,19/04/24
6616368bd969750d958a77ed,PROJ18078,JMAN568,17/11/23,16/01/24
6616368bd969750d958a77ee,PROJ18078,JMAN170,26/01/24,26/03/24
6616368bd969750d958a77ef,PROJ18078,JMAN76,15/12/24,13/02/25
6616368bd969750d958a77f0,PROJ18078,JMAN861,02/02/24,02/04/24
6616368bd969750d958a77f1,PROJ18078,JMAN602,21/10/24,20/12/24
6616368bd969750d958a77f2,PROJ18078,JMAN667,03/10/24,02/12/24
6616368bd969750d958a77f3,PROJ18078,JMAN838,28/10/24,27/12/24
6616368bd969750d958a77f4,PROJ18078,JMAN21,20/03/24,19/05/24
6616368bd969750d958a77f5,PROJ18078,JMAN431,06/01/24,06/03/24
6616368bd969750d958a77f6,PROJ18078,JMAN649,17/11/24,16/01/25
6616368bd969750d958a77f7,PROJ18078,JMAN686,29/09/24,28/11/24
6616368bd969750d958a77f8,PROJ18078,JMAN189,29/01/24,29/03/24
6616368bd969750d958a77f9,PROJ18078,JMAN685,22/11/23,21/01/24
6616368bd969750d958a77fa,PROJ18078,JMAN867,07/12/23,05/02/24
6616368bd969750d958a77fb,PROJ18078,JMAN823,21/12/24,19/02/25
6616368bd969750d958a77fc,PROJ18078,JMAN296,20/03/24,19/05/24
6616368bd969750d958a77fd,PROJ18078,JMAN126,27/12/24,25/02/25
6616368bd969750d958a77fe,PROJ18078,JMAN454,03/07/24,01/09/24
6616368bd969750d958a77ff,PROJ18078,JMAN194,06/10/24,05/12/24
6616368bd969750d958a7800,PROJ18078,JMAN592,10/09/24,09/11/24
6616368bd969750d958a7801,PROJ18078,JMAN680,23/01/24,23/03/24
6616368bd969750d958a7802,PROJ18078,JMAN376,29/04/24,28/06/24
6616368bd969750d958a7803,PROJ18078,JMAN345,26/05/24,25/07/24
6616368bd969750d958a7804,PROJ18078,JMAN368,20/01/24,20/03/24
6616368bd969750d958a7805,PROJ18078,JMAN458,27/05/24,26/07/24
6616368bd969750d958a7806,PROJ54713,JMAN276,12/09/23,11/11/23
6616368bd969750d958a7807,PROJ54713,JMAN255,18/10/23,17/12/23
6616368bd969750d958a7808,PROJ54713,JMAN932,15/02/24,15/04/24
6616368bd969750d958a7809,PROJ54713,JMAN725,16/12/23,14/02/24
6616368bd969750d958a780a,PROJ54713,JMAN987,28/01/24,28/03/24
6616368bd969750d958a780b,PROJ54713,JMAN990,05/02/24,05/04/24
6616368bd969750d958a780c,PROJ54713,JMAN186,25/02/24,25/04/24
6616368bd969750d958a780d,PROJ54713,JMAN897,06/09/23,05/11/23
6616368bd969750d958a780e,PROJ54713,JMAN11,21/11/23,20/01/24
6616368bd969750d958a780f,PROJ54713,JMAN564,04/10/23,03/12/23
6616368bd969750d958a7810,PROJ54713,JMAN654,04/01/24,04/03/24
6616368bd969750d958a7811,PROJ54713,JMAN502,27/10/23,26/12/23
6616368bd969750d958a7812,PROJ54713,JMAN382,06/12/23,04/02/24
6616368bd969750d958a7813,PROJ54713,JMAN315,08/09/23,07/11/23
6616368bd969750d958a7814,PROJ54713,JMAN925,17/09/23,16/11/23
6616368bd969750d958a7815,PROJ54713,JMAN989,06/12/23,04/02/24
6616368bd969750d958a7816,PROJ54713,JMAN434,24/12/23,22/02/24
6616368bd969750d958a7817,PROJ54713,JMAN576,11/02/24,11/04/24
6616368bd969750d958a7818,PROJ54713,JMAN148,11/11/23,10/01/24
6616368bd969750d958a7819,PROJ54713,JMAN379,15/10/23,14/12/23
6616368bd969750d958a781a,PROJ54713,JMAN145,08/10/23,07/12/23
6616368bd969750d958a781b,PROJ54713,JMAN416,31/12/23,29/02/24
6616368bd969750d958a781c,PROJ54713,JMAN380,28/12/23,26/02/24
6616368bd969750d958a781d,PROJ54713,JMAN545,18/09/23,17/11/23
6616368bd969750d958a781e,PROJ54713,JMAN785,11/10/23,10/12/23
6616368bd969750d958a781f,PROJ54713,JMAN583,02/02/24,02/04/24
6616368bd969750d958a7820,PROJ54713,JMAN21,16/12/23,14/02/24
6616368bd969750d958a7821,PROJ54713,JMAN592,31/12/23,29/02/24
6616368bd969750d958a7822,PROJ54713,JMAN620,25/11/23,24/01/24
6616368bd969750d958a7823,PROJ54713,JMAN999,24/12/23,22/02/24
6616368bd969750d958a7824,PROJ54713,JMAN117,05/12/23,03/02/24
6616368bd969750d958a7825,PROJ54713,JMAN413,14/01/24,14/03/24
6616368bd969750d958a7826,PROJ54713,JMAN296,29/01/24,29/03/24
6616368bd969750d958a7827,PROJ54713,JMAN616,30/01/24,30/03/24
6616368bd969750d958a7828,PROJ54713,JMAN468,02/12/23,31/01/24
6616368bd969750d958a7829,PROJ54713,JMAN647,03/09/23,02/11/23
6616368bd969750d958a782a,PROJ54713,JMAN329,20/01/24,20/03/24
6616368bd969750d958a782b,PROJ54713,JMAN14,01/10/23,30/11/23
6616368bd969750d958a782c,PROJ79596,JMAN94,09/07/23,07/09/23
6616368bd969750d958a782d,PROJ79596,JMAN418,16/06/23,15/08/23
6616368bd969750d958a782e,PROJ79596,JMAN255,26/05/23,25/07/23
6616368bd969750d958a782f,PROJ79596,JMAN90,10/07/23,08/09/23
6616368bd969750d958a7830,PROJ79596,JMAN397,01/06/23,31/07/23
6616368bd969750d958a7831,PROJ79596,JMAN72,20/06/23,19/08/23
6616368bd969750d958a7832,PROJ79596,JMAN57,28/06/23,27/08/23
6616368bd969750d958a7833,PROJ79596,JMAN799,02/06/23,01/08/23
6616368bd969750d958a7834,PROJ79596,JMAN678,27/05/23,26/07/23
6616368bd969750d958a7835,PROJ79596,JMAN458,10/06/23,09/08/23
6616368bd969750d958a7836,PROJ79596,JMAN334,09/05/23,08/07/23
6616368bd969750d958a7837,PROJ79596,JMAN180,11/06/23,10/08/23
6616368bd969750d958a7838,PROJ79596,JMAN306,10/05/23,09/07/23
6616368bd969750d958a7839,PROJ79596,JMAN288,29/06/23,28/08/23
6616368bd969750d958a783a,PROJ79596,JMAN903,19/06/23,18/08/23
6616368bd969750d958a783b,PROJ79596,JMAN719,06/07/23,04/09/23
6616368bd969750d958a783c,PROJ79596,JMAN392,19/06/23,18/08/23
6616368bd969750d958a783d,PROJ79596,JMAN253,23/05/23,22/07/23
6616368bd969750d958a783e,PROJ79596,JMAN476,02/07/23,31/08/23
6616368bd969750d958a783f,PROJ79596,JMAN685,06/06/23,05/08/23
6616368bd969750d958a7840,PROJ79596,JMAN190,14/05/23,13/07/23
6616368bd969750d958a7841,PROJ79596,JMAN122,11/05/23,10/07/23
6616368bd969750d958a7842,PROJ79596,JMAN573,07/06/23,06/08/23
6616368bd969750d958a7843,PROJ79596,JMAN30,11/06/23,10/08/23
6616368bd969750d958a7844,PROJ79596,JMAN453,19/06/23,18/08/23
6616368bd969750d958a7845,PROJ79596,JMAN181,09/05/23,08/07/23
6616368bd969750d958a7846,PROJ79596,JMAN891,21/06/23,20/08/23
6616368bd969750d958a7847,PROJ79596,JMAN244,26/05/23,25/07/23
6616368bd969750d958a7848,PROJ79596,JMAN38,29/05/23,28/07/23
6616368bd969750d958a7849,PROJ79596,JMAN193,11/05/23,10/07/23
6616368bd969750d958a784a,PROJ79596,JMAN755,09/05/23,08/07/23
6616368bd969750d958a784b,PROJ79596,JMAN912,14/06/23,13/08/23
6616368bd969750d958a784c,PROJ79596,JMAN419,09/07/23,07/09/23
6616368bd969750d958a784d,PROJ79596,JMAN15,22/06/23,21/08/23
6616368bd969750d958a784e,PROJ79596,JMAN302,07/07/23,05/09/23
6616368bd969750d958a784f,PROJ79596,JMAN945,07/07/23,05/09/23
6616368bd969750d958a7850,PROJ79596,JMAN880,11/05/23,10/07/23
6616368bd969750d958a7851,PROJ79596,JMAN339,05/06/23,04/08/23
6616368bd969750d958a7852,PROJ37880,JMAN584,21/08/23,20/10/23
6616368bd969750d958a7853,PROJ37880,JMAN932,07/08/23,06/10/23
6616368bd969750d958a7854,PROJ37880,JMAN361,10/02/24,10/04/24
6616368bd969750d958a7855,PROJ37880,JMAN94,08/08/23,07/10/23
6616368bd969750d958a7856,PROJ37880,JMAN390,12/12/23,10/02/24
6616368bd969750d958a7857,PROJ37880,JMAN585,29/01/24,29/03/24
6616368bd969750d958a7858,PROJ37880,JMAN929,05/09/23,04/11/23
6616368bd969750d958a7859,PROJ37880,JMAN690,30/11/23,29/01/24
6616368bd969750d958a785a,PROJ37880,JMAN229,05/01/23,06/03/23
6616368bd969750d958a785b,PROJ37880,JMAN830,23/10/23,22/12/23
6616368bd969750d958a785c,PROJ37880,JMAN270,17/10/23,16/12/23
6616368bd969750d958a785d,PROJ37880,JMAN654,14/02/23,15/04/23
6616368bd969750d958a785e,PROJ37880,JMAN890,10/02/23,11/04/23
6616368bd969750d958a785f,PROJ37880,JMAN68,20/01/24,20/03/24
6616368bd969750d958a7860,PROJ37880,JMAN43,09/04/23,08/06/23
6616368bd969750d958a7861,PROJ37880,JMAN999,16/10/23,15/12/23
6616368bd969750d958a7862,PROJ37880,JMAN446,02/03/24,01/05/24
6616368bd969750d958a7863,PROJ37880,JMAN992,15/06/23,14/08/23
6616368bd969750d958a7864,PROJ37880,JMAN82,01/08/23,30/09/23
6616368bd969750d958a7865,PROJ37880,JMAN436,09/03/23,08/05/23
6616368bd969750d958a7866,PROJ37880,JMAN817,29/04/23,28/06/23
6616368bd969750d958a7867,PROJ37880,JMAN494,14/11/23,13/01/24
6616368bd969750d958a7868,PROJ37880,JMAN861,15/06/23,14/08/23
6616368bd969750d958a7869,PROJ37880,JMAN175,25/02/24,25/04/24
6616368bd969750d958a786a,PROJ37880,JMAN686,08/01/24,08/03/24
6616368bd969750d958a786b,PROJ37880,JMAN170,24/02/23,25/04/23
6616368bd969750d958a786c,PROJ37880,JMAN196,07/04/23,06/06/23
6616368bd969750d958a786d,PROJ37880,JMAN576,08/07/23,06/09/23
6616368bd969750d958a786e,PROJ37880,JMAN126,19/08/23,18/10/23
6616368bd969750d958a786f,PROJ37880,JMAN589,07/03/24,06/05/24
6616368bd969750d958a7870,PROJ37880,JMAN135,10/05/23,09/07/23
6616368bd969750d958a7871,PROJ37880,JMAN557,26/04/23,25/06/23
6616368bd969750d958a7872,PROJ37880,JMAN713,18/01/24,18/03/24
