projectId,userId,startDate,endDate
PROJ54713,JMAN434,24/12/23,22/02/24
PROJ54713,JMAN576,11/02/24,11/04/24
PROJ54713,JMAN148,11/11/23,10/01/24
PROJ54713,JMAN379,15/10/23,14/12/23
PROJ54713,JMAN145,08/10/23,07/12/23
PROJ54713,JMAN416,31/12/23,29/02/24
PROJ54713,JMAN380,28/12/23,26/02/24
PROJ54713,JMAN545,18/09/23,17/11/23
PROJ54713,JMAN785,11/10/23,10/12/23
PROJ54713,JMAN583,02/02/24,02/04/24
PROJ54713,JMAN21,16/12/23,14/02/24
PROJ54713,JMAN592,31/12/23,29/02/24
PROJ54713,JMAN620,25/11/23,24/01/24
PROJ54713,JMAN999,24/12/23,22/02/24
PROJ54713,JMAN117,05/12/23,03/02/24
PROJ54713,JMAN413,14/01/24,14/03/24
PROJ54713,JMAN296,29/01/24,29/03/24
PROJ54713,JMAN616,30/01/24,30/03/24
PROJ54713,JMAN468,02/12/23,31/01/24
PROJ54713,JMAN647,03/09/23,02/11/23
PROJ54713,JMAN329,20/01/24,20/03/24
PROJ54713,JMAN14,01/10/23,30/11/23
PROJ79596,JMAN94,09/07/23,07/09/23
PROJ79596,JMAN418,16/06/23,15/08/23
PROJ79596,JMAN255,26/05/23,25/07/23
PROJ79596,JMAN90,10/07/23,08/09/23
PROJ79596,JMAN397,01/06/23,31/07/23
PROJ79596,JMAN72,20/06/23,19/08/23
PROJ79596,JMAN57,28/06/23,27/08/23
PROJ79596,JMAN799,02/06/23,01/08/23
PROJ79596,JMAN678,27/05/23,26/07/23
PROJ79596,JMAN458,10/06/23,09/08/23
PROJ79596,JMAN334,09/05/23,08/07/23
PROJ79596,JMAN180,11/06/23,10/08/23
PROJ79596,JMAN306,10/05/23,09/07/23
PROJ79596,JMAN288,29/06/23,28/08/23
PROJ79596,JMAN903,19/06/23,18/08/23
PROJ79596,JMAN719,06/07/23,04/09/23
PROJ79596,JMAN392,19/06/23,18/08/23
PROJ79596,JMAN253,23/05/23,22/07/23
PROJ79596,JMAN476,02/07/23,31/08/23
PROJ79596,JMAN685,06/06/23,05/08/23
PROJ79596,JMAN190,14/05/23,13/07/23
PROJ79596,JMAN122,11/05/23,10/07/23
PROJ79596,JMAN573,07/06/23,06/08/23
PROJ79596,JMAN30,11/06/23,10/08/23
PROJ79596,JMAN453,19/06/23,18/08/23
PROJ79596,JMAN181,09/05/23,08/07/23
PROJ79596,JMAN891,21/06/23,20/08/23
PROJ79596,JMAN244,26/05/23,25/07/23
PROJ79596,JMAN38,29/05/23,28/07/23
PROJ79596,JMAN193,11/05/23,10/07/23
PROJ79596,JMAN755,09/05/23,08/07/23
PROJ79596,JMAN912,14/06/23,13/08/23
PROJ79596,JMAN419,09/07/23,07/09/23
PROJ79596,JMAN15,22/06/23,21/08/23
PROJ79596,JMAN302,07/07/23,05/09/23
PROJ79596,JMAN945,07/07/23,05/09/23
PROJ79596,JMAN880,11/05/23,10/07/23
PROJ79596,JMAN339,05/06/23,04/08/23
PROJ37880,JMAN584,21/08/23,20/10/23
PROJ37880,JMAN932,07/08/23,06/10/23
PROJ37880,JMAN361,10/02/24,10/04/24
PROJ37880,JMAN94,08/08/23,07/10/23
PROJ37880,JMAN390,12/12/23,10/02/24
PROJ37880,JMAN585,29/01/24,29/03/24
PROJ37880,JMAN929,05/09/23,04/11/23
PROJ37880,JMAN690,30/11/23,29/01/24
PROJ37880,JMAN229,05/01/23,06/03/23
PROJ37880,JMAN830,23/10/23,22/12/23
PROJ37880,JMAN270,17/10/23,16/12/23
PROJ37880,JMAN654,14/02/23,15/04/23
PROJ37880,JMAN890,10/02/23,11/04/23
PROJ37880,JMAN68,20/01/24,20/03/24
PROJ37880,JMAN43,09/04/23,08/06/23
PROJ37880,JMAN999,16/10/23,15/12/23
PROJ37880,JMAN446,02/03/24,01/05/24
PROJ37880,JMAN992,15/06/23,14/08/23
PROJ37880,JMAN82,01/08/23,30/09/23
PROJ37880,JMAN436,09/03/23,08/05/23
PROJ37880,JMAN817,29/04/23,28/06/23
PROJ37880,JMAN494,14/11/23,13/01/24
PROJ37880,JMAN861,15/06/23,14/08/23
PROJ37880,JMAN175,25/02/24,25/04/24
PROJ37880,JMAN686,08/01/24,08/03/24
PROJ37880,JMAN170,24/02/23,25/04/23
PROJ37880,JMAN196,07/04/23,06/06/23
PROJ37880,JMAN576,08/07/23,06/09/23
PROJ37880,JMAN126,19/08/23,18/10/23
PROJ37880,JMAN589,07/03/24,06/05/24
PROJ37880,JMAN135,10/05/23,09/07/23
PROJ37880,JMAN557,26/04/23,25/06/23
PROJ37880,JMAN713,18/01/24,18/03/24
PROJ37880,JMAN122,14/03/23,13/05/23
PROJ37880,JMAN718,04/04/23,03/06/23
PROJ37880,JMAN610,26/07/23,24/09/23
PROJ37880,JMAN352,03/07/23,01/09/23
PROJ37880,JMAN945,04/01/23,05/03/23
PROJ61887,JMAN166,21/08/24,20/10/24
PROJ61887,JMAN855,21/01/24,21/03/24
PROJ61887,JMAN983,17/01/24,17/03/24
PROJ61887,JMAN54,11/06/24,10/08/24
PROJ61887,JMAN17,05/01/24,05/03/24
PROJ61887,JMAN467,14/06/24,13/08/24
PROJ61887,JMAN960,02/06/23,01/08/23
PROJ61887,JMAN18,10/10/24,09/12/24
PROJ61887,JMAN481,15/08/23,14/10/23
PROJ61887,JMAN324,26/06/23,25/08/23
PROJ61887,JMAN108,11/10/24,10/12/24
PROJ61887,JMAN654,27/01/24,27/03/24
PROJ61887,JMAN315,17/12/23,15/02/24
PROJ61887,JMAN880,30/05/24,29/07/24
PROJ61887,JMAN619,15/09/23,14/11/23
PROJ61887,JMAN992,23/06/24,22/08/24
PROJ61887,JMAN667,07/06/24,06/08/24
PROJ61887,JMAN76,12/08/24,11/10/24
PROJ61887,JMAN476,14/01/24,14/03/24
PROJ61887,JMAN958,09/12/24,07/02/25
PROJ61887,JMAN416,20/09/24,19/11/24
PROJ61887,JMAN891,06/06/23,05/08/23
PROJ61887,JMAN36,23/10/24,22/12/24
PROJ61887,JMAN659,12/12/23,10/02/24
PROJ61887,JMAN898,16/01/24,16/03/24
PROJ61887,JMAN785,14/06/24,13/08/24
PROJ61887,JMAN631,22/11/24,21/01/25
PROJ61887,JMAN593,05/01/24,05/03/24
PROJ61887,JMAN776,14/11/23,13/01/24
PROJ61887,JMAN433,25/05/24,24/07/24
PROJ61887,JMAN454,21/10/23,20/12/23
PROJ61887,JMAN747,16/04/24,15/06/24
PROJ61887,JMAN236,28/12/24,26/02/25
PROJ61887,JMAN490,27/07/23,25/09/23
PROJ61887,JMAN376,16/09/24,15/11/24
PROJ61887,JMAN396,20/08/24,19/10/24
PROJ61887,JMAN981,09/11/24,08/01/25
PROJ61887,JMAN329,27/06/24,26/08/24
PROJ60552,JMAN54,27/10/24,26/12/24
PROJ60552,JMAN845,05/11/23,04/01/24
PROJ60552,JMAN400,21/08/23,20/10/23
PROJ60552,JMAN725,28/07/24,26/09/24
PROJ60552,JMAN644,08/07/24,06/09/24
PROJ60552,JMAN301,09/05/24,08/07/24
PROJ60552,JMAN16,26/08/24,25/10/24
PROJ60552,JMAN724,16/12/24,14/02/25
PROJ60552,JMAN547,23/07/23,21/09/23
PROJ60552,JMAN445,23/04/24,22/06/24
PROJ60552,JMAN29,11/07/23,09/09/23
PROJ60552,JMAN324,12/09/24,11/11/24
PROJ60552,JMAN778,02/07/24,31/08/24
PROJ60552,JMAN131,22/03/24,21/05/24
PROJ60552,JMAN70,03/08/23,02/10/23
PROJ60552,JMAN532,08/10/23,07/12/23
PROJ60552,JMAN313,08/01/25,09/03/25
PROJ60552,JMAN667,05/01/25,06/03/25
PROJ60552,JMAN818,30/03/24,29/05/24
PROJ60552,JMAN181,15/01/24,15/03/24
PROJ60552,JMAN873,20/04/24,19/06/24
PROJ60552,JMAN155,08/01/25,09/03/25
PROJ60552,JMAN380,13/12/24,11/02/25
PROJ60552,JMAN468,07/09/23,06/11/23
PROJ60552,JMAN859,06/11/24,05/01/25
PROJ60552,JMAN471,22/09/23,21/11/23
PROJ60552,JMAN958,10/02/24,10/04/24
PROJ60552,JMAN546,30/12/23,28/02/24
PROJ60552,JMAN274,11/04/24,10/06/24
PROJ60552,JMAN576,20/09/24,19/11/24
PROJ60552,JMAN270,25/03/24,24/05/24
PROJ60552,JMAN56,02/01/24,02/03/24
PROJ60552,JMAN592,16/12/23,14/02/24
PROJ60552,JMAN272,06/11/23,05/01/24
PROJ60552,JMAN633,25/07/23,23/09/23
PROJ60552,JMAN87,12/06/24,11/08/24
PROJ60552,JMAN122,19/07/23,17/09/23
PROJ60552,JMAN139,29/09/23,28/11/23
PROJ70014,JMAN726,06/05/25,05/07/25
PROJ70014,JMAN73,07/11/24,06/01/25
PROJ70014,JMAN811,22/04/24,21/06/24
PROJ70014,JMAN125,19/08/24,18/10/24
PROJ70014,JMAN935,22/08/24,21/10/24
PROJ70014,JMAN890,25/08/24,24/10/24
PROJ70014,JMAN131,31/05/25,30/07/25
PROJ70014,JMAN910,23/07/25,21/09/25
PROJ70014,JMAN732,03/07/24,01/09/24
PROJ70014,JMAN225,07/07/25,05/09/25
PROJ70014,JMAN654,03/08/25,02/10/25
PROJ70014,JMAN29,23/03/24,22/05/24
PROJ70014,JMAN442,12/08/24,11/10/24
PROJ70014,JMAN925,13/08/24,12/10/24
PROJ70014,JMAN712,27/04/24,26/06/24
PROJ70014,JMAN216,25/03/24,24/05/24
PROJ70014,JMAN984,24/03/24,23/05/24
PROJ70014,JMAN141,03/10/24,02/12/24
PROJ70014,JMAN76,21/08/24,20/10/24
PROJ70014,JMAN494,03/02/24,03/04/24
PROJ70014,JMAN713,16/05/24,15/07/24
PROJ70014,JMAN826,09/02/24,09/04/24
PROJ70014,JMAN611,02/09/25,01/11/25
PROJ70014,JMAN858,25/05/25,24/07/25
PROJ70014,JMAN468,14/06/24,13/08/24
PROJ70014,JMAN362,12/06/25,11/08/25
PROJ70014,JMAN785,24/01/25,25/03/25
PROJ70014,JMAN539,11/02/24,11/04/24
PROJ70014,JMAN2,30/06/24,29/08/24
PROJ70014,JMAN56,02/06/24,01/08/24
PROJ70014,JMAN350,25/04/24,24/06/24
PROJ70014,JMAN126,28/06/25,27/08/25
PROJ70014,JMAN912,27/10/24,26/12/24
PROJ70014,JMAN795,31/08/24,30/10/24
PROJ70014,JMAN865,21/06/24,20/08/24
PROJ70014,JMAN797,24/02/24,24/04/24
PROJ70014,JMAN730,18/08/25,17/10/25
PROJ70014,JMAN116,12/07/25,10/09/25
PROJ27182,JMAN811,18/12/23,16/02/24
PROJ27182,JMAN502,30/03/24,29/05/24
PROJ27182,JMAN725,23/08/24,22/10/24
PROJ27182,JMAN397,27/02/24,27/04/24
PROJ27182,JMAN57,03/01/24,03/03/24
PROJ27182,JMAN988,28/02/24,28/04/24
PROJ27182,JMAN469,13/07/24,11/09/24
PROJ27182,JMAN375,12/12/23,10/02/24
PROJ27182,JMAN555,08/04/24,07/06/24
PROJ27182,JMAN825,09/07/24,07/09/24
PROJ27182,JMAN703,04/06/24,03/08/24
PROJ27182,JMAN723,17/08/24,16/10/24
PROJ27182,JMAN8,27/04/24,26/06/24
PROJ27182,JMAN757,04/03/24,03/05/24
PROJ27182,JMAN319,15/06/24,14/08/24
PROJ27182,JMAN743,28/11/23,27/01/24
PROJ27182,JMAN14,09/04/24,08/06/24
PROJ27182,JMAN313,26/01/24,26/03/24
PROJ27182,JMAN698,11/06/24,10/08/24
PROJ27182,JMAN611,08/12/23,06/02/24
PROJ27182,JMAN638,15/08/24,14/10/24
PROJ27182,JMAN809,07/07/24,05/09/24
PROJ27182,JMAN663,18/02/24,18/04/24
PROJ27182,JMAN477,22/01/24,22/03/24
PROJ27182,JMAN649,29/06/24,28/08/24
PROJ27182,JMAN524,17/07/24,15/09/24
PROJ27182,JMAN389,31/08/24,30/10/24
PROJ27182,JMAN38,07/08/24,06/10/24
PROJ27182,JMAN935,01/07/24,30/08/24
PROJ27182,JMAN498,11/04/24,10/06/24
PROJ27182,JMAN236,26/08/24,25/10/24
PROJ27182,JMAN707,18/02/24,18/04/24
PROJ27182,JMAN640,22/07/24,20/09/24
PROJ27182,JMAN490,03/12/23,01/02/24
PROJ27182,JMAN795,26/07/24,24/09/24
PROJ27182,JMAN796,10/06/24,09/08/24
PROJ27182,JMAN416,28/07/24,26/09/24
PROJ27182,JMAN622,03/12/23,01/02/24
PROJ82249,JMAN801,23/03/23,22/05/23
PROJ82249,JMAN94,03/05/23,02/07/23
PROJ82249,JMAN370,09/05/23,08/07/23
PROJ82249,JMAN165,18/04/23,17/06/23
PROJ82249,JMAN511,21/06/23,20/08/23
PROJ82249,JMAN315,27/04/23,26/06/23
PROJ82249,JMAN716,29/05/23,28/07/23
PROJ82249,JMAN897,01/07/23,30/08/23
PROJ82249,JMAN749,30/05/23,29/07/23
PROJ82249,JMAN836,25/04/23,24/06/23
PROJ82249,JMAN830,22/06/23,21/08/23
PROJ82249,JMAN821,12/05/23,11/07/23
PROJ82249,JMAN38,28/05/23,27/07/23
PROJ82249,JMAN817,08/06/23,07/08/23
PROJ82249,JMAN280,29/04/23,28/06/23
PROJ82249,JMAN119,01/04/23,31/05/23
PROJ82249,JMAN844,21/06/23,20/08/23
PROJ82249,JMAN434,13/04/23,12/06/23
PROJ82249,JMAN461,12/06/23,11/08/23
PROJ82249,JMAN730,16/06/23,15/08/23
PROJ82249,JMAN420,06/06/23,05/08/23
PROJ82249,JMAN122,19/05/23,18/07/23
PROJ82249,JMAN713,28/06/23,27/08/23
PROJ82249,JMAN796,02/04/23,01/06/23
PROJ82249,JMAN355,23/04/23,22/06/23
PROJ82249,JMAN867,12/06/23,11/08/23
PROJ82249,JMAN118,15/04/23,14/06/23
PROJ82249,JMAN443,04/05/23,03/07/23
PROJ82249,JMAN662,10/05/23,09/07/23
PROJ82249,JMAN161,08/04/23,07/06/23
PROJ82249,JMAN107,14/04/23,13/06/23
PROJ82249,JMAN350,25/03/23,24/05/23
PROJ82249,JMAN776,16/06/23,15/08/23
PROJ82249,JMAN527,30/05/23,29/07/23
PROJ82249,JMAN916,03/04/23,02/06/23
PROJ82249,JMAN390,22/06/23,21/08/23
PROJ82249,JMAN377,23/05/23,22/07/23
PROJ82249,JMAN920,13/04/23,12/06/23
PROJ53587,JMAN562,10/02/24,10/04/24
PROJ53587,JMAN118,19/03/24,18/05/24
PROJ53587,JMAN397,21/05/24,20/07/24
PROJ53587,JMAN57,08/10/23,07/12/23
PROJ53587,JMAN125,06/10/23,05/12/23
PROJ53587,JMAN519,01/01/24,01/03/24
PROJ53587,JMAN321,11/08/23,10/10/23
PROJ53587,JMAN821,05/04/24,04/06/24
PROJ53587,JMAN225,27/01/24,27/03/24
PROJ53587,JMAN322,06/02/24,06/04/24
PROJ53587,JMAN547,19/03/24,18/05/24
PROJ53587,JMAN270,19/02/24,19/04/24
PROJ53587,JMAN315,18/01/24,18/03/24
PROJ53587,JMAN178,21/03/24,20/05/24
PROJ53587,JMAN657,24/10/23,23/12/23
PROJ53587,JMAN726,23/02/24,23/04/24
PROJ53587,JMAN550,05/02/24,05/04/24
PROJ53587,JMAN576,22/08/23,21/10/23
PROJ53587,JMAN992,17/11/23,16/01/24
PROJ53587,JMAN545,04/09/23,03/11/23
PROJ53587,JMAN832,10/04/24,09/06/24
PROJ53587,JMAN826,11/08/23,10/10/23
PROJ53587,JMAN535,03/03/24,02/05/24
PROJ53587,JMAN856,11/11/23,10/01/24
PROJ53587,JMAN611,28/04/24,27/06/24
PROJ53587,JMAN809,14/05/24,13/07/24
PROJ53587,JMAN441,17/01/24,17/03/24
PROJ53587,JMAN699,21/09/23,20/11/23
PROJ53587,JMAN747,09/10/23,08/12/23
PROJ53587,JMAN350,26/11/23,25/01/24
PROJ53587,JMAN419,28/02/24,28/04/24
PROJ53587,JMAN589,04/08/23,03/10/23
PROJ53587,JMAN935,08/04/24,07/06/24
PROJ53587,JMAN948,25/12/23,23/02/24
PROJ53587,JMAN616,30/12/23,28/02/24
PROJ53587,JMAN239,17/03/24,16/05/24
PROJ53587,JMAN396,11/01/24,11/03/24
PROJ53587,JMAN916,05/01/24,05/03/24
PROJ65546,JMAN418,20/03/24,19/05/24
PROJ65546,JMAN54,16/07/24,14/09/24
PROJ65546,JMAN94,28/08/23,27/10/23
PROJ65546,JMAN73,14/11/23,13/01/24
PROJ65546,JMAN166,19/12/23,17/02/24
PROJ65546,JMAN576,28/07/23,26/09/23
PROJ65546,JMAN960,15/04/24,14/06/24
PROJ65546,JMAN895,18/06/24,17/08/24
PROJ65546,JMAN547,22/07/24,20/09/24
PROJ65546,JMAN360,01/02/24,01/04/24
PROJ65546,JMAN723,07/03/24,06/05/24
PROJ65546,JMAN351,26/11/23,25/01/24
PROJ65546,JMAN658,20/05/24,19/07/24
PROJ65546,JMAN201,17/06/24,16/08/24
PROJ65546,JMAN194,04/02/24,04/04/24
PROJ65546,JMAN141,07/05/24,06/07/24
PROJ65546,JMAN76,01/06/24,31/07/24
PROJ65546,JMAN341,16/05/24,15/07/24
PROJ65546,JMAN246,02/03/24,01/05/24
PROJ65546,JMAN948,02/07/24,31/08/24
PROJ65546,JMAN867,01/11/23,31/12/23
PROJ65546,JMAN659,29/04/24,28/06/24
PROJ65546,JMAN379,30/07/24,28/09/24
PROJ65546,JMAN175,25/04/24,24/06/24
PROJ65546,JMAN468,19/10/23,18/12/23
PROJ65546,JMAN389,03/11/23,02/01/24
PROJ65546,JMAN817,21/11/23,20/01/24
PROJ65546,JMAN477,24/03/24,23/05/24
PROJ65546,JMAN56,29/10/23,28/12/23
PROJ65546,JMAN38,22/12/23,20/02/24
PROJ65546,JMAN88,06/07/24,04/09/24
PROJ65546,JMAN557,30/10/23,29/12/23
PROJ65546,JMAN749,09/10/23,08/12/23
PROJ65546,JMAN339,17/09/23,16/11/23
PROJ65546,JMAN348,08/02/24,08/04/24
PROJ65546,JMAN122,05/09/23,04/11/23
PROJ65546,JMAN251,24/11/23,23/01/24
PROJ65546,JMAN521,01/08/24,30/09/24
PROJ95160,JMAN584,01/03/23,30/04/23
PROJ95160,JMAN328,12/05/23,11/07/23
PROJ95160,JMAN914,05/04/23,04/06/23
PROJ95160,JMAN967,12/01/23,13/03/23
PROJ95160,JMAN892,12/07/23,10/09/23
PROJ95160,JMAN175,28/02/23,29/04/23
PROJ95160,JMAN561,12/03/23,11/05/23
PROJ95160,JMAN883,17/02/23,18/04/23
PROJ95160,JMAN944,27/01/23,28/03/23
PROJ95160,JMAN502,30/03/23,29/05/23
PROJ95160,JMAN201,28/06/23,27/08/23
PROJ95160,JMAN322,13/06/23,12/08/23
PROJ95160,JMAN350,09/04/23,08/06/23
PROJ95160,JMAN330,05/05/23,04/07/23
PROJ95160,JMAN674,01/04/23,31/05/23
PROJ95160,JMAN307,11/05/23,10/07/23
PROJ95160,JMAN550,08/01/23,09/03/23
PROJ95160,JMAN157,02/06/23,01/08/23
PROJ95160,JMAN966,03/04/23,02/06/23
PROJ95160,JMAN778,30/12/22,28/02/23
PROJ95160,JMAN832,16/05/23,15/07/23
PROJ95160,JMAN617,13/05/23,12/07/23
PROJ95160,JMAN30,23/02/23,24/04/23
PROJ95160,JMAN817,22/04/23,21/06/23
PROJ95160,JMAN292,02/01/23,03/03/23
PROJ95160,JMAN189,09/07/23,07/09/23
PROJ95160,JMAN771,31/05/23,30/07/23
PROJ95160,JMAN982,30/12/22,28/02/23
PROJ95160,JMAN38,10/05/23,09/07/23
PROJ95160,JMAN999,13/02/23,14/04/23
PROJ95160,JMAN394,06/02/23,07/04/23
PROJ95160,JMAN599,13/01/23,14/03/23
PROJ95160,JMAN662,23/05/23,22/07/23
PROJ95160,JMAN698,06/02/23,07/04/23
PROJ95160,JMAN713,18/01/23,19/03/23
PROJ95160,JMAN271,16/07/23,14/09/23
PROJ95160,JMAN734,24/06/23,23/08/23
PROJ95160,JMAN880,12/02/23,13/04/23
PROJ41737,JMAN987,26/11/22,25/01/23
PROJ41737,JMAN932,21/12/22,19/02/23
PROJ41737,JMAN914,13/12/22,11/02/23
PROJ41737,JMAN94,04/02/23,05/04/23
PROJ41737,JMAN897,10/12/22,08/02/23
PROJ41737,JMAN596,07/12/22,05/02/23
PROJ41737,JMAN186,18/11/22,17/01/23
PROJ41737,JMAN131,15/12/22,13/02/23
PROJ41737,JMAN874,17/11/22,16/01/23
PROJ41737,JMAN229,15/11/22,14/01/23
PROJ41737,JMAN202,31/12/22,01/03/23
PROJ41737,JMAN502,09/01/23,10/03/23
PROJ41737,JMAN508,22/12/22,20/02/23
PROJ41737,JMAN757,18/11/22,17/01/23
PROJ41737,JMAN657,25/01/23,26/03/23
PROJ41737,JMAN307,05/12/22,03/02/23
PROJ41737,JMAN761,09/01/23,10/03/23
PROJ41737,JMAN329,25/11/22,24/01/23
PROJ41737,JMAN479,08/11/22,07/01/23
PROJ41737,JMAN809,20/11/22,19/01/23
PROJ41737,JMAN859,02/02/23,03/04/23
PROJ41737,JMAN416,01/12/22,30/01/23
PROJ41737,JMAN611,16/01/23,17/03/23
PROJ41737,JMAN867,11/11/22,10/01/23
PROJ41737,JMAN785,13/01/23,14/03/23
PROJ41737,JMAN864,29/11/22,28/01/23
PROJ41737,JMAN713,25/01/23,26/03/23
PROJ41737,JMAN454,10/12/22,08/02/23
PROJ41737,JMAN620,08/01/23,09/03/23
PROJ41737,JMAN172,17/11/22,16/01/23
PROJ41737,JMAN270,03/02/23,04/04/23
PROJ41737,JMAN447,06/01/23,07/03/23
PROJ41737,JMAN749,08/01/23,09/03/23
PROJ41737,JMAN948,03/12/22,01/02/23
PROJ41737,JMAN68,03/12/22,01/02/23
PROJ41737,JMAN239,16/11/22,15/01/23
PROJ41737,JMAN633,05/01/23,06/03/23
PROJ41737,JMAN15,13/12/22,11/02/23
PROJ37626,JMAN276,01/04/23,31/05/23
PROJ37626,JMAN144,09/05/23,08/07/23
PROJ37626,JMAN54,05/12/22,03/02/23
PROJ37626,JMAN328,25/04/23,24/06/23
PROJ37626,JMAN808,11/04/23,10/06/23
PROJ37626,JMAN108,09/01/23,10/03/23
PROJ37626,JMAN159,02/11/22,01/01/23
PROJ37626,JMAN727,24/03/23,23/05/23
PROJ37626,JMAN368,21/03/23,20/05/23
PROJ37626,JMAN235,14/11/22,13/01/23
PROJ37626,JMAN56,15/02/23,16/04/23
PROJ37626,JMAN607,15/03/23,14/05/23
PROJ37626,JMAN533,20/03/23,19/05/23
PROJ37626,JMAN445,31/03/23,30/05/23
PROJ37626,JMAN207,14/04/23,13/06/23
PROJ37626,JMAN461,11/11/22,10/01/23
PROJ37626,JMAN157,04/03/23,03/05/23
PROJ37626,JMAN984,21/02/23,22/04/23
PROJ37626,JMAN28,10/05/23,09/07/23
PROJ37626,JMAN468,28/10/22,27/12/22
PROJ37626,JMAN52,11/12/22,09/02/23
PROJ37626,JMAN649,02/12/22,31/01/23
PROJ37626,JMAN545,07/05/23,06/07/23
PROJ37626,JMAN778,16/02/23,17/04/23
PROJ37626,JMAN713,07/12/22,05/02/23
PROJ37626,JMAN190,12/05/23,11/07/23
PROJ37626,JMAN30,26/12/22,24/02/23
PROJ37626,JMAN610,25/11/22,24/01/23
PROJ37626,JMAN620,31/12/22,01/03/23
PROJ37626,JMAN198,15/04/23,14/06/23
PROJ37626,JMAN274,11/05/23,10/07/23
PROJ37626,JMAN973,28/10/22,27/12/22
PROJ37626,JMAN36,14/01/23,15/03/23
PROJ37626,JMAN981,12/11/22,11/01/23
PROJ37626,JMAN251,15/05/23,14/07/23
PROJ37626,JMAN458,18/01/23,19/03/23
PROJ37626,JMAN647,14/03/23,13/05/23
PROJ37626,JMAN182,11/04/23,10/06/23
PROJ98377,JMAN73,15/10/23,14/12/23
PROJ98377,JMAN166,13/01/23,14/03/23
PROJ98377,JMAN845,10/02/23,11/04/23
PROJ98377,JMAN644,22/10/23,21/12/23
PROJ98377,JMAN165,16/08/23,15/10/23
PROJ98377,JMAN38,13/07/23,11/09/23
PROJ98377,JMAN190,02/09/23,01/11/23
PROJ98377,JMAN807,01/12/23,30/01/24
PROJ98377,JMAN962,28/06/23,27/08/23
PROJ98377,JMAN458,21/11/23,20/01/24
PROJ98377,JMAN555,05/06/23,04/08/23
PROJ98377,JMAN654,18/01/23,19/03/23
PROJ98377,JMAN970,20/05/23,19/07/23
PROJ98377,JMAN161,30/04/23,29/06/23
PROJ98377,JMAN394,04/09/23,03/11/23
PROJ98377,JMAN476,25/10/23,24/12/23
PROJ98377,JMAN590,28/04/23,27/06/23
PROJ98377,JMAN602,24/06/23,23/08/23
PROJ98377,JMAN273,10/06/23,09/08/23
PROJ98377,JMAN389,25/11/23,24/01/24
PROJ98377,JMAN898,19/02/23,20/04/23
PROJ98377,JMAN730,15/10/23,14/12/23
PROJ98377,JMAN817,28/07/23,26/09/23
PROJ98377,JMAN420,13/11/23,12/01/24
PROJ98377,JMAN355,18/06/23,17/08/23
PROJ98377,JMAN681,21/08/23,20/10/23
PROJ98377,JMAN380,24/08/23,23/10/23
PROJ98377,JMAN2,01/08/23,30/09/23
PROJ98377,JMAN733,11/09/23,10/11/23
PROJ98377,JMAN747,20/10/23,19/12/23
PROJ98377,JMAN610,20/11/23,19/01/24
PROJ98377,JMAN713,26/09/23,25/11/23
PROJ98377,JMAN475,16/04/23,15/06/23
PROJ98377,JMAN795,21/05/23,20/07/23
PROJ98377,JMAN287,14/11/23,13/01/24
PROJ98377,JMAN473,19/07/23,17/09/23
PROJ98377,JMAN468,03/10/23,02/12/23
PROJ98377,JMAN139,02/05/23,01/07/23
PROJ69161,JMAN981,31/05/23,30/07/23
PROJ69161,JMAN708,30/10/24,29/12/24
PROJ69161,JMAN55,24/08/24,23/10/24
PROJ69161,JMAN314,08/11/23,07/01/24
PROJ69161,JMAN914,06/08/23,05/10/23
PROJ69161,JMAN445,13/10/23,12/12/23
PROJ69161,JMAN110,16/09/23,15/11/23
PROJ69161,JMAN615,13/07/24,11/09/24
PROJ69161,JMAN703,21/01/24,21/03/24
PROJ69161,JMAN962,16/11/23,15/01/24
PROJ69161,JMAN654,04/10/23,03/12/23
PROJ69161,JMAN825,03/02/24,03/04/24
PROJ69161,JMAN201,25/08/23,24/10/23
PROJ69161,JMAN817,08/11/24,07/01/25
PROJ69161,JMAN712,31/08/24,30/10/24
PROJ69161,JMAN719,05/06/23,04/08/23
PROJ69161,JMAN653,25/12/23,23/02/24
PROJ69161,JMAN761,15/06/24,14/08/24
PROJ69161,JMAN726,12/06/24,11/08/24
PROJ69161,JMAN441,09/11/23,08/01/24
PROJ69161,JMAN535,22/05/24,21/07/24
PROJ69161,JMAN453,13/09/24,12/11/24
PROJ69161,JMAN462,09/01/24,09/03/24
PROJ69161,JMAN638,05/01/24,05/03/24
PROJ69161,JMAN196,31/10/23,30/12/23
PROJ69161,JMAN545,20/07/24,18/09/24
PROJ69161,JMAN494,20/12/24,18/02/25
PROJ69161,JMAN419,25/09/24,24/11/24
PROJ69161,JMAN236,04/04/24,03/06/24
PROJ69161,JMAN274,28/02/24,28/04/24
PROJ69161,JMAN297,12/12/24,10/02/25
PROJ69161,JMAN530,22/06/23,21/08/23
PROJ69161,JMAN713,01/11/24,31/12/24
PROJ69161,JMAN416,20/12/24,18/02/25
PROJ69161,JMAN61,02/04/24,01/06/24
PROJ69161,JMAN795,18/10/23,17/12/23
PROJ69161,JMAN368,25/06/24,24/08/24
PROJ69161,JMAN954,12/04/24,11/06/24
PROJ71914,JMAN390,21/09/24,20/11/24
PROJ71914,JMAN892,21/01/24,21/03/24
PROJ71914,JMAN276,11/05/24,10/07/24
PROJ71914,JMAN726,28/09/24,27/11/24
PROJ71914,JMAN562,06/10/24,05/12/24
