userId,startDate,endDate,projectId,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,total
JMAN76,26-12-2022,01-01-2023,PROJ65546,8,3,1,2,4,4,10,4,5,9,50
JMAN76,02-01-2023,08-01-2023,PROJ65546,8,1,6,4,10,4,5,3,10,3,54
JMAN76,02-01-2023,08-01-2023,PROJ65546,5,6,1,2,8,9,9,3,8,7,58
JMAN76,02-01-2023,08-01-2023,PROJ65546,3,6,6,2,4,5,10,3,5,5,49
JMAN726,10-10-2022,16-10-2022,PROJ82332,3,5,4,5,10,8,9,8,1,2,55
JMAN726,10-10-2022,16-10-2022,PROJ82332,8,4,3,8,7,8,3,7,4,2,54
JMAN726,10-10-2022,16-10-2022,PROJ82332,8,4,10,3,6,1,8,8,2,8,58
JMAN726,17-10-2022,23-10-2022,PROJ82332,7,8,7,2,6,1,3,4,10,10,58
JMAN726,17-10-2022,23-10-2022,PROJ82332,3,9,4,9,2,10,3,9,10,5,64
JMAN726,24-10-2022,30-10-2022,PROJ82332,6,1,10,7,6,2,9,5,3,10,59
JMAN726,24-10-2022,30-10-2022,PROJ82332,2,3,9,8,5,4,2,6,2,4,45
JMAN726,24-10-2022,30-10-2022,PROJ82332,5,2,4,1,8,8,3,10,2,5,48
JMAN726,24-10-2022,30-10-2022,PROJ82332,5,8,8,9,9,5,5,2,8,2,61
JMAN726,24-10-2022,30-10-2022,PROJ82332,3,10,6,5,7,8,6,7,7,10,69
JMAN726,31-10-2022,06-11-2022,PROJ82332,4,4,8,3,2,3,8,5,5,10,52
JMAN726,31-10-2022,06-11-2022,PROJ82332,8,7,8,2,8,6,7,2,8,4,60
JMAN726,07-11-2022,13-11-2022,PROJ82332,5,10,8,9,9,1,2,10,9,6,69
JMAN726,07-11-2022,13-11-2022,PROJ82332,4,5,7,8,9,1,10,3,4,2,53
JMAN726,07-11-2022,13-11-2022,PROJ82332,8,6,5,3,7,6,8,1,1,6,51
JMAN726,14-11-2022,20-11-2022,PROJ82332,7,7,1,1,9,8,10,7,6,8,64
JMAN726,14-11-2022,20-11-2022,PROJ82332,6,3,9,10,3,3,6,3,5,3,51
JMAN726,14-11-2022,20-11-2022,PROJ82332,8,6,5,9,5,6,2,8,9,8,66
JMAN726,14-11-2022,20-11-2022,PROJ82332,4,7,4,7,3,6,4,9,4,8,56
JMAN726,14-11-2022,20-11-2022,PROJ82332,7,9,5,6,5,2,8,1,1,9,53
JMAN726,21-11-2022,27-11-2022,PROJ82332,5,10,3,6,6,6,3,1,2,5,47
JMAN726,21-11-2022,27-11-2022,PROJ82332,6,8,5,2,3,2,1,5,5,6,43
JMAN726,21-11-2022,27-11-2022,PROJ82332,2,3,2,5,4,2,1,4,9,5,37
JMAN726,21-11-2022,27-11-2022,PROJ82332,2,4,2,3,9,7,10,9,3,9,58
JMAN726,28-11-2022,04-12-2022,PROJ82332,6,2,8,7,1,5,7,6,5,6,53
JMAN726,28-11-2022,04-12-2022,PROJ82332,3,9,5,1,1,5,4,3,8,8,47
JMAN726,05-12-2022,11-12-2022,PROJ82332,5,1,2,2,9,1,7,10,10,6,53
JMAN726,05-12-2022,11-12-2022,PROJ82332,5,3,6,10,7,2,3,8,10,7,61
JMAN726,05-12-2022,11-12-2022,PROJ82332,10,8,9,1,10,1,2,8,5,9,63
JMAN726,05-12-2022,11-12-2022,PROJ82332,4,7,1,10,5,1,2,7,5,8,50
JMAN462,29-08-2022,04-09-2022,PROJ11449,8,6,10,9,4,4,3,7,1,7,59
JMAN462,29-08-2022,04-09-2022,PROJ11449,10,6,6,5,1,3,10,4,3,2,50
JMAN462,29-08-2022,04-09-2022,PROJ11449,9,7,10,10,3,5,10,2,3,2,61
JMAN462,05-09-2022,11-09-2022,PROJ11449,7,3,8,5,4,6,2,5,8,7,55
JMAN462,05-09-2022,11-09-2022,PROJ11449,4,8,2,7,4,7,6,2,2,3,45
JMAN462,05-09-2022,11-09-2022,PROJ11449,1,6,7,10,9,7,4,4,5,2,55
JMAN462,12-09-2022,18-09-2022,PROJ11449,4,2,3,3,10,8,4,1,7,5,47
JMAN462,12-09-2022,18-09-2022,PROJ11449,1,4,9,5,7,5,4,7,10,3,55
JMAN462,19-09-2022,25-09-2022,PROJ11449,10,9,1,10,1,1,10,3,2,2,49
JMAN462,19-09-2022,25-09-2022,PROJ11449,2,5,9,7,1,7,6,7,2,8,54
JMAN462,19-09-2022,25-09-2022,PROJ11449,10,10,1,2,3,3,6,9,6,1,51
JMAN462,26-09-2022,02-10-2022,PROJ11449,3,10,1,3,10,2,2,8,6,3,48
JMAN462,26-09-2022,02-10-2022,PROJ11449,7,3,9,10,7,1,4,1,4,2,48
JMAN462,26-09-2022,02-10-2022,PROJ11449,3,10,1,4,8,3,5,5,8,2,49
JMAN462,03-10-2022,09-10-2022,PROJ11449,10,7,2,4,7,9,5,7,4,6,61
JMAN462,03-10-2022,09-10-2022,PROJ11449,10,10,9,8,10,7,7,1,5,7,74
JMAN462,03-10-2022,09-10-2022,PROJ11449,5,3,10,4,6,1,8,9,4,2,52
JMAN462,03-10-2022,09-10-2022,PROJ11449,3,5,6,8,5,4,10,3,1,3,48
JMAN462,10-10-2022,16-10-2022,PROJ11449,4,3,7,9,8,3,1,4,5,7,51
JMAN462,10-10-2022,16-10-2022,PROJ11449,5,5,4,2,9,8,5,3,10,4,55
JMAN462,10-10-2022,16-10-2022,PROJ11449,2,1,9,9,6,5,4,4,3,2,45
JMAN462,17-10-2022,23-10-2022,PROJ11449,5,8,3,3,2,4,3,2,3,8,41
JMAN462,17-10-2022,23-10-2022,PROJ11449,6,10,10,2,5,9,10,3,3,7,65
JMAN462,17-10-2022,23-10-2022,PROJ11449,8,8,3,1,6,2,6,3,5,5,47
JMAN462,17-10-2022,23-10-2022,PROJ11449,2,2,1,5,10,3,8,10,3,4,48
JMAN462,17-10-2022,23-10-2022,PROJ11449,10,5,10,8,8,1,3,7,4,6,62
JMAN462,24-10-2022,30-10-2022,PROJ11449,1,7,3,7,4,3,10,4,9,3,51
JMAN462,24-10-2022,30-10-2022,PROJ11449,7,10,2,7,6,7,7,5,3,7,61
JMAN471,08-08-2022,14-08-2022,PROJ14696,8,7,4,4,10,1,9,4,1,8,56
JMAN471,08-08-2022,14-08-2022,PROJ14696,9,2,1,7,6,3,6,8,8,7,57
JMAN471,08-08-2022,14-08-2022,PROJ14696,9,7,3,7,6,2,5,8,5,5,57
JMAN471,08-08-2022,14-08-2022,PROJ14696,9,9,5,9,8,5,6,8,7,2,68
JMAN471,15-08-2022,21-08-2022,PROJ14696,8,6,6,3,7,3,1,1,10,8,53
JMAN471,15-08-2022,21-08-2022,PROJ14696,6,2,7,10,9,3,4,5,4,9,59
JMAN471,15-08-2022,21-08-2022,PROJ14696,3,3,5,5,6,9,6,6,10,2,55
JMAN471,15-08-2022,21-08-2022,PROJ14696,10,6,9,3,10,2,2,5,5,3,55
JMAN471,22-08-2022,28-08-2022,PROJ14696,2,1,8,5,8,3,2,2,4,8,43
JMAN471,22-08-2022,28-08-2022,PROJ14696,9,4,1,6,9,9,1,8,1,9,57
JMAN471,22-08-2022,28-08-2022,PROJ14696,1,7,6,4,6,6,9,9,3,7,58
JMAN471,29-08-2022,04-09-2022,PROJ14696,9,8,6,5,2,4,1,3,6,3,47
JMAN471,29-08-2022,04-09-2022,PROJ14696,10,4,8,4,9,6,4,10,8,10,73
JMAN471,29-08-2022,04-09-2022,PROJ14696,5,9,4,4,8,5,9,1,1,4,50
JMAN471,29-08-2022,04-09-2022,PROJ14696,9,2,7,9,7,2,8,6,5,5,60
JMAN471,05-09-2022,11-09-2022,PROJ14696,10,10,7,6,9,2,10,6,9,9,78
JMAN471,05-09-2022,11-09-2022,PROJ14696,2,4,1,7,2,1,4,4,9,8,42
JMAN471,05-09-2022,11-09-2022,PROJ14696,3,3,1,5,2,5,7,7,7,5,45
JMAN471,05-09-2022,11-09-2022,PROJ14696,1,9,1,3,8,7,1,10,1,6,47
JMAN471,05-09-2022,11-09-2022,PROJ14696,8,1,9,7,8,10,6,5,8,8,70
JMAN471,12-09-2022,18-09-2022,PROJ14696,2,3,6,9,2,7,10,10,8,3,60
JMAN471,12-09-2022,18-09-2022,PROJ14696,6,3,9,1,7,8,9,7,7,6,63
JMAN471,19-09-2022,25-09-2022,PROJ14696,5,8,4,8,4,10,5,9,1,10,64
JMAN471,19-09-2022,25-09-2022,PROJ14696,3,4,4,3,1,6,9,7,4,2,43
JMAN471,19-09-2022,25-09-2022,PROJ14696,10,2,7,7,6,9,8,6,9,7,71
JMAN471,19-09-2022,25-09-2022,PROJ14696,7,1,5,9,3,10,8,1,9,4,57
JMAN471,19-09-2022,25-09-2022,PROJ14696,3,6,3,4,1,6,6,10,10,3,52
JMAN471,26-09-2022,02-10-2022,PROJ14696,5,9,8,4,8,4,2,7,8,2,57
JMAN471,26-09-2022,02-10-2022,PROJ14696,1,7,5,1,8,2,2,1,2,10,39
JMAN471,26-09-2022,02-10-2022,PROJ14696,9,10,4,4,6,1,4,7,8,3,56
JMAN471,03-10-2022,09-10-2022,PROJ14696,1,10,8,4,7,4,1,10,9,3,57
JMAN471,03-10-2022,09-10-2022,PROJ14696,1,3,3,7,1,3,10,2,7,9,46
JMAN550,31-10-2022,06-11-2022,PROJ38309,7,8,3,2,3,3,4,1,1,9,41
JMAN550,31-10-2022,06-11-2022,PROJ38309,2,7,6,10,6,4,1,7,8,5,56
JMAN550,31-10-2022,06-11-2022,PROJ38309,9,4,6,4,4,5,8,8,7,7,62
JMAN550,07-11-2022,13-11-2022,PROJ38309,8,3,1,7,1,5,10,10,9,2,56
JMAN550,07-11-2022,13-11-2022,PROJ38309,9,1,6,5,8,4,8,1,10,3,55
JMAN550,14-11-2022,20-11-2022,PROJ38309,5,6,4,10,7,8,5,1,7,5,58
JMAN550,14-11-2022,20-11-2022,PROJ38309,2,3,8,9,4,4,4,1,5,7,47
JMAN550,14-11-2022,20-11-2022,PROJ38309,7,2,9,6,6,7,2,10,9,1,59
JMAN550,21-11-2022,27-11-2022,PROJ38309,9,2,6,6,4,3,1,7,10,7,55
JMAN550,21-11-2022,27-11-2022,PROJ38309,4,5,3,9,5,9,10,7,10,8,70
JMAN550,28-11-2022,04-12-2022,PROJ38309,1,9,5,4,5,5,6,8,6,7,56
JMAN550,28-11-2022,04-12-2022,PROJ38309,10,7,7,10,9,1,1,8,9,8,70
JMAN550,28-11-2022,04-12-2022,PROJ38309,5,6,8,9,4,2,9,10,10,9,72
JMAN550,28-11-2022,04-12-2022,PROJ38309,6,4,5,7,10,4,4,2,4,6,52
JMAN550,05-12-2022,11-12-2022,PROJ38309,1,4,4,9,3,5,6,3,10,10,55
JMAN550,05-12-2022,11-12-2022,PROJ38309,4,6,3,7,1,8,2,2,6,10,49
JMAN550,05-12-2022,11-12-2022,PROJ38309,8,5,7,3,4,8,2,2,2,5,46
JMAN550,05-12-2022,11-12-2022,PROJ38309,1,4,1,4,3,1,5,8,5,10,42
JMAN550,12-12-2022,18-12-2022,PROJ38309,10,10,5,4,5,6,7,2,10,2,61
JMAN550,12-12-2022,18-12-2022,PROJ38309,4,8,4,4,1,9,5,2,7,9,53
JMAN550,19-12-2022,25-12-2022,PROJ38309,7,4,5,3,6,6,8,1,9,10,59
JMAN550,19-12-2022,25-12-2022,PROJ38309,1,6,10,3,5,10,8,7,5,7,62
JMAN550,19-12-2022,25-12-2022,PROJ38309,4,5,2,7,9,8,10,1,1,2,49
JMAN550,19-12-2022,25-12-2022,PROJ38309,7,6,7,3,2,9,3,10,6,9,62
JMAN550,26-12-2022,01-01-2023,PROJ38309,5,4,1,7,10,1,3,3,7,3,44
JMAN550,26-12-2022,01-01-2023,PROJ38309,10,2,4,2,6,8,1,8,10,10,61
JMAN550,26-12-2022,01-01-2023,PROJ38309,8,5,4,9,10,5,4,7,9,6,67
JMAN550,26-12-2022,01-01-2023,PROJ38309,10,7,7,10,4,1,1,7,9,8,64
JMAN685,15-08-2022,21-08-2022,PROJ63301,5,9,1,10,7,7,10,8,7,9,73
JMAN685,15-08-2022,21-08-2022,PROJ63301,1,7,2,6,3,9,4,2,6,9,49
JMAN685,22-08-2022,28-08-2022,PROJ63301,2,6,3,8,10,2,1,4,10,3,49
JMAN685,22-08-2022,28-08-2022,PROJ63301,4,8,8,8,7,5,5,4,9,5,63
JMAN685,22-08-2022,28-08-2022,PROJ63301,9,1,10,8,6,5,5,7,8,2,61
JMAN685,22-08-2022,28-08-2022,PROJ63301,6,4,4,2,7,10,2,2,6,4,47
JMAN685,29-08-2022,04-09-2022,PROJ63301,5,2,7,7,2,6,2,4,2,1,38
JMAN685,29-08-2022,04-09-2022,PROJ63301,5,10,3,5,9,3,6,1,4,4,50
JMAN685,29-08-2022,04-09-2022,PROJ63301,5,5,9,3,8,10,1,10,6,10,67
JMAN685,29-08-2022,04-09-2022,PROJ63301,3,5,6,5,5,2,4,10,7,3,50
JMAN685,29-08-2022,04-09-2022,PROJ63301,9,4,9,9,5,2,8,9,4,9,68
JMAN685,05-09-2022,11-09-2022,PROJ63301,10,7,2,3,8,9,10,4,1,4,58
JMAN685,05-09-2022,11-09-2022,PROJ63301,10,9,8,6,1,7,8,8,7,4,68
JMAN685,05-09-2022,11-09-2022,PROJ63301,10,4,6,3,4,3,7,7,6,5,55
JMAN685,05-09-2022,11-09-2022,PROJ63301,3,6,5,2,6,4,3,8,1,6,44
JMAN685,12-09-2022,18-09-2022,PROJ63301,1,4,7,9,10,7,4,8,9,7,66
JMAN685,12-09-2022,18-09-2022,PROJ63301,3,9,4,8,8,5,7,4,10,8,66
JMAN685,19-09-2022,25-09-2022,PROJ63301,5,6,9,1,3,10,3,1,9,2,49
JMAN685,19-09-2022,25-09-2022,PROJ63301,4,1,6,6,4,10,7,8,6,7,59
JMAN685,19-09-2022,25-09-2022,PROJ63301,7,5,8,9,9,5,2,7,10,3,65
JMAN685,26-09-2022,02-10-2022,PROJ63301,10,5,1,5,2,8,5,8,2,1,47
JMAN685,26-09-2022,02-10-2022,PROJ63301,8,4,4,3,6,4,4,4,9,1,47
JMAN685,26-09-2022,02-10-2022,PROJ63301,10,5,4,8,10,4,10,4,8,4,67
JMAN685,26-09-2022,02-10-2022,PROJ63301,4,8,2,1,5,4,6,1,10,5,46
JMAN685,26-09-2022,02-10-2022,PROJ63301,6,4,6,2,1,10,6,9,8,3,55
JMAN685,03-10-2022,09-10-2022,PROJ63301,5,10,5,3,2,10,7,10,7,5,64
JMAN685,03-10-2022,09-10-2022,PROJ63301,4,3,7,2,7,7,5,7,3,1,46
JMAN685,03-10-2022,09-10-2022,PROJ63301,9,2,2,3,5,6,5,2,6,3,43
JMAN685,03-10-2022,09-10-2022,PROJ63301,4,3,9,5,6,8,9,3,1,3,51
JMAN685,10-10-2022,16-10-2022,PROJ63301,1,4,3,2,1,4,6,10,4,2,37
JMAN685,10-10-2022,16-10-2022,PROJ63301,1,7,3,3,1,9,1,6,9,6,46
JMAN685,10-10-2022,16-10-2022,PROJ63301,9,4,6,1,1,4,7,4,8,5,49
JMAN355,28-11-2022,04-12-2022,PROJ38309,8,5,6,6,9,10,10,2,6,4,66
JMAN355,28-11-2022,04-12-2022,PROJ38309,7,7,5,2,9,6,8,8,7,4,63
JMAN355,28-11-2022,04-12-2022,PROJ38309,6,5,1,7,6,7,1,1,6,6,46
JMAN355,28-11-2022,04-12-2022,PROJ38309,8,10,7,9,7,10,8,6,3,5,73
JMAN355,05-12-2022,11-12-2022,PROJ38309,6,10,2,1,1,2,9,10,3,8,52
JMAN355,05-12-2022,11-12-2022,PROJ38309,1,5,2,6,2,10,3,6,8,3,46
JMAN355,05-12-2022,11-12-2022,PROJ38309,3,8,9,5,1,3,9,6,10,8,62
JMAN355,12-12-2022,18-12-2022,PROJ38309,3,2,9,8,8,2,2,7,2,10,53
JMAN355,12-12-2022,18-12-2022,PROJ38309,6,3,9,10,1,5,8,2,1,10,55
JMAN355,12-12-2022,18-12-2022,PROJ38309,1,6,1,10,5,7,3,10,7,10,60
JMAN355,12-12-2022,18-12-2022,PROJ38309,10,3,4,1,6,7,5,2,7,4,49
JMAN355,19-12-2022,25-12-2022,PROJ38309,2,1,4,3,1,8,7,2,5,2,35
JMAN355,19-12-2022,25-12-2022,PROJ38309,5,6,5,6,10,10,8,7,5,9,71
JMAN355,26-12-2022,01-01-2023,PROJ38309,2,8,2,4,7,5,5,6,2,1,42
JMAN355,26-12-2022,01-01-2023,PROJ38309,2,2,7,8,6,10,7,9,9,10,70
JMAN355,02-01-2023,08-01-2023,PROJ38309,6,2,5,6,1,4,4,7,5,7,47
JMAN355,02-01-2023,08-01-2023,PROJ38309,7,5,10,2,6,5,10,10,6,6,67
JMAN355,02-01-2023,08-01-2023,PROJ38309,3,5,3,5,4,5,5,4,8,2,44
JMAN355,09-01-2023,15-01-2023,PROJ38309,5,3,4,6,4,5,4,9,8,8,56
JMAN355,09-01-2023,15-01-2023,PROJ38309,4,3,1,10,3,4,4,6,8,4,47
JMAN355,16-01-2023,22-01-2023,PROJ38309,6,2,3,8,2,9,2,1,10,6,49
JMAN355,16-01-2023,22-01-2023,PROJ38309,7,3,7,8,2,5,3,7,5,3,50
JMAN355,16-01-2023,22-01-2023,PROJ38309,8,7,6,10,4,1,7,3,3,4,53
JMAN355,23-01-2023,29-01-2023,PROJ38309,7,4,4,1,9,10,5,1,2,7,50
JMAN355,23-01-2023,29-01-2023,PROJ38309,10,5,1,3,9,8,2,4,9,4,55
JMAN355,23-01-2023,29-01-2023,PROJ38309,5,4,5,3,7,9,4,5,6,3,51
JMAN355,23-01-2023,29-01-2023,PROJ38309,4,3,2,4,10,5,7,3,7,9,54
JMAN54,31-10-2022,06-11-2022,PROJ38309,3,10,1,6,2,10,4,7,8,3,54
JMAN54,31-10-2022,06-11-2022,PROJ38309,9,9,10,1,5,5,1,6,1,1,48
JMAN54,31-10-2022,06-11-2022,PROJ38309,3,8,3,1,3,1,9,4,10,5,47
JMAN54,31-10-2022,06-11-2022,PROJ38309,2,5,9,1,5,6,2,5,4,6,45
JMAN54,07-11-2022,13-11-2022,PROJ38309,9,3,8,2,7,2,4,9,8,8,60
JMAN54,07-11-2022,13-11-2022,PROJ38309,3,5,4,9,7,7,5,3,1,5,49
JMAN54,07-11-2022,13-11-2022,PROJ38309,5,4,6,6,9,2,10,10,2,4,58
JMAN54,14-11-2022,20-11-2022,PROJ38309,10,10,3,5,5,1,1,10,5,10,60
JMAN54,14-11-2022,20-11-2022,PROJ38309,9,5,9,6,9,9,7,8,1,1,64
JMAN54,21-11-2022,27-11-2022,PROJ38309,8,4,9,2,7,9,3,10,9,6,67
JMAN54,21-11-2022,27-11-2022,PROJ38309,5,4,3,2,5,10,10,4,1,4,48
JMAN54,21-11-2022,27-11-2022,PROJ38309,1,2,9,9,7,4,10,8,10,7,67
JMAN54,21-11-2022,27-11-2022,PROJ38309,9,4,3,6,7,5,10,3,7,5,59
JMAN54,21-11-2022,27-11-2022,PROJ38309,5,2,9,1,10,5,2,4,2,1,41
JMAN54,28-11-2022,04-12-2022,PROJ38309,5,7,2,3,4,6,1,7,4,3,42
JMAN54,28-11-2022,04-12-2022,PROJ38309,7,3,4,4,9,5,8,4,9,5,58
JMAN54,28-11-2022,04-12-2022,PROJ38309,2,1,2,4,4,7,1,5,4,3,33
JMAN54,28-11-2022,04-12-2022,PROJ38309,3,3,4,5,8,10,4,2,4,3,46
JMAN54,05-12-2022,11-12-2022,PROJ38309,1,3,2,8,8,4,4,3,2,9,44
JMAN54,05-12-2022,11-12-2022,PROJ38309,4,1,1,3,10,2,7,2,9,5,44
JMAN54,05-12-2022,11-12-2022,PROJ38309,2,6,10,7,2,8,9,6,7,8,65
JMAN54,05-12-2022,11-12-2022,PROJ38309,9,3,10,8,9,4,10,2,10,1,66
JMAN54,12-12-2022,18-12-2022,PROJ38309,1,4,5,9,8,10,4,4,9,1,55
JMAN54,12-12-2022,18-12-2022,PROJ38309,6,10,8,2,3,1,8,10,2,5,55
JMAN54,12-12-2022,18-12-2022,PROJ38309,10,7,4,5,7,1,8,1,8,7,58
JMAN54,12-12-2022,18-12-2022,PROJ38309,1,1,3,3,2,4,6,1,10,5,36
JMAN54,12-12-2022,18-12-2022,PROJ38309,2,9,9,4,4,8,8,7,10,8,69
JMAN54,19-12-2022,25-12-2022,PROJ38309,6,8,3,10,9,5,5,3,6,7,62
JMAN54,19-12-2022,25-12-2022,PROJ38309,5,3,3,9,10,4,4,10,7,10,65
JMAN54,19-12-2022,25-12-2022,PROJ38309,8,3,7,2,5,7,6,9,9,5,61
JMAN54,19-12-2022,25-12-2022,PROJ38309,5,6,10,10,5,8,6,6,1,5,62
JMAN54,19-12-2022,25-12-2022,PROJ38309,8,5,1,9,10,6,8,6,9,1,63
JMAN54,26-12-2022,01-01-2023,PROJ38309,10,9,5,3,9,4,4,3,9,4,60
JMAN54,26-12-2022,01-01-2023,PROJ38309,3,2,7,3,6,6,6,6,7,5,51
JMAN54,26-12-2022,01-01-2023,PROJ38309,9,7,9,2,3,1,3,6,6,9,55
JMAN54,26-12-2022,01-01-2023,PROJ38309,8,4,6,3,7,8,10,10,3,8,67
JMAN935,14-11-2022,20-11-2022,PROJ27182,10,3,4,8,4,1,2,7,9,5,53
JMAN935,14-11-2022,20-11-2022,PROJ27182,9,1,7,3,2,6,3,5,10,10,56
JMAN935,14-11-2022,20-11-2022,PROJ27182,4,3,3,6,10,4,8,8,5,5,56
JMAN935,14-11-2022,20-11-2022,PROJ27182,10,7,8,9,2,6,7,10,6,1,66
JMAN935,14-11-2022,20-11-2022,PROJ27182,3,4,8,5,7,7,8,2,3,4,51
JMAN935,21-11-2022,27-11-2022,PROJ27182,7,8,5,2,10,1,3,5,8,5,54
JMAN935,21-11-2022,27-11-2022,PROJ27182,6,4,1,3,7,10,3,8,2,3,47
JMAN935,21-11-2022,27-11-2022,PROJ27182,5,10,3,1,6,2,9,4,6,1,47
JMAN935,21-11-2022,27-11-2022,PROJ27182,9,9,8,4,7,7,7,2,5,6,64
JMAN935,21-11-2022,27-11-2022,PROJ27182,4,3,6,4,8,10,2,8,7,1,53
JMAN935,28-11-2022,04-12-2022,PROJ27182,10,2,1,9,9,1,4,9,9,9,63
JMAN935,28-11-2022,04-12-2022,PROJ27182,7,7,1,9,8,10,4,3,9,8,66
JMAN935,28-11-2022,04-12-2022,PROJ27182,2,10,2,4,2,4,6,5,3,2,40
JMAN935,05-12-2022,11-12-2022,PROJ27182,2,9,9,9,3,4,10,4,7,3,60
JMAN935,05-12-2022,11-12-2022,PROJ27182,8,1,3,4,9,4,2,3,10,5,49
JMAN935,05-12-2022,11-12-2022,PROJ27182,5,5,8,4,10,10,10,6,8,2,68
JMAN935,05-12-2022,11-12-2022,PROJ27182,7,3,6,5,1,10,8,1,9,2,52
JMAN935,12-12-2022,18-12-2022,PROJ27182,5,7,9,9,9,4,1,1,2,5,52
JMAN935,12-12-2022,18-12-2022,PROJ27182,3,4,6,2,1,1,3,8,8,7,43
JMAN935,12-12-2022,18-12-2022,PROJ27182,10,7,6,5,7,2,8,8,7,1,61
JMAN935,19-12-2022,25-12-2022,PROJ27182,5,9,10,8,6,2,6,6,4,3,59
JMAN935,19-12-2022,25-12-2022,PROJ27182,3,10,2,1,9,9,6,6,8,5,59
JMAN935,19-12-2022,25-12-2022,PROJ27182,6,9,5,9,7,7,1,7,8,4,63
JMAN935,19-12-2022,25-12-2022,PROJ27182,5,10,8,2,7,6,8,5,5,5,61
JMAN935,26-12-2022,01-01-2023,PROJ27182,9,3,8,8,3,5,4,10,2,10,62
JMAN935,26-12-2022,01-01-2023,PROJ27182,2,8,6,6,10,2,1,7,10,4,56
JMAN935,26-12-2022,01-01-2023,PROJ27182,7,2,3,3,2,1,9,3,10,8,48
JMAN935,26-12-2022,01-01-2023,PROJ27182,4,6,7,7,1,4,10,9,5,2,55
JMAN935,02-01-2023,08-01-2023,PROJ27182,4,7,6,10,5,9,6,10,4,6,67
JMAN935,02-01-2023,08-01-2023,PROJ27182,5,5,2,6,7,5,4,8,6,4,52
JMAN935,02-01-2023,08-01-2023,PROJ27182,10,2,1,3,9,5,9,4,6,2,51
JMAN935,02-01-2023,08-01-2023,PROJ27182,6,9,10,9,8,6,7,9,2,8,74
JMAN935,02-01-2023,08-01-2023,PROJ27182,5,3,9,1,1,5,5,5,6,4,44
JMAN935,09-01-2023,15-01-2023,PROJ27182,5,8,3,6,8,8,2,6,9,7,62
JMAN935,09-01-2023,15-01-2023,PROJ27182,3,10,3,9,4,7,5,10,3,8,62
JMAN935,09-01-2023,15-01-2023,PROJ27182,4,9,8,8,7,6,10,10,1,10,73
JMAN935,09-01-2023,15-01-2023,PROJ27182,2,6,2,3,2,6,9,3,3,6,42
JMAN935,09-01-2023,15-01-2023,PROJ27182,7,9,10,3,1,3,1,10,2,5,51
JMAN920,22-08-2022,28-08-2022,PROJ42948,9,2,2,6,10,7,9,3,6,6,60
JMAN920,22-08-2022,28-08-2022,PROJ42948,4,2,5,7,4,10,6,7,6,8,59
JMAN920,22-08-2022,28-08-2022,PROJ42948,7,7,5,5,10,5,3,6,9,2,59
JMAN920,12-09-2022,18-09-2022,PROJ42948,3,10,8,8,4,8,9,6,7,9,72
JMAN920,19-09-2022,25-09-2022,PROJ42948,9,1,2,7,3,9,5,7,7,5,55
JMAN920,19-09-2022,25-09-2022,PROJ42948,5,7,6,8,6,3,6,7,8,7,63
JMAN920,03-10-2022,09-10-2022,PROJ42948,9,7,4,5,5,4,2,6,7,6,55
JMAN920,10-10-2022,16-10-2022,PROJ42948,9,9,3,9,10,6,2,6,6,5,65
JMAN122,17-10-2022,23-10-2022,PROJ70577,10,7,6,6,7,2,5,1,7,3,54
JMAN122,17-10-2022,23-10-2022,PROJ70577,2,7,3,9,9,9,9,5,2,7,62
JMAN122,17-10-2022,23-10-2022,PROJ70577,7,7,8,8,2,10,9,3,4,5,63
JMAN122,17-10-2022,23-10-2022,PROJ70577,1,3,8,2,4,7,10,8,7,7,57
JMAN122,24-10-2022,30-10-2022,PROJ70577,10,6,2,3,10,1,2,6,5,8,53
JMAN122,24-10-2022,30-10-2022,PROJ70577,9,5,6,9,7,9,1,9,1,1,57
JMAN122,24-10-2022,30-10-2022,PROJ70577,3,7,7,8,2,8,4,3,9,10,61
JMAN122,24-10-2022,30-10-2022,PROJ70577,9,4,8,8,1,5,9,7,5,9,65
JMAN122,31-10-2022,06-11-2022,PROJ70577,6,2,2,8,5,6,2,7,10,4,52
JMAN122,31-10-2022,06-11-2022,PROJ70577,5,7,5,9,7,1,3,6,1,5,49
JMAN122,31-10-2022,06-11-2022,PROJ70577,7,7,6,4,3,1,6,10,1,9,54
JMAN122,31-10-2022,06-11-2022,PROJ70577,1,5,10,8,3,5,9,1,10,4,56
JMAN122,07-11-2022,13-11-2022,PROJ70577,10,4,5,3,10,3,4,3,6,9,57
JMAN122,07-11-2022,13-11-2022,PROJ70577,2,8,6,7,6,6,7,5,6,1,54
JMAN122,07-11-2022,13-11-2022,PROJ70577,5,5,4,3,9,10,9,7,6,1,59
JMAN122,14-11-2022,20-11-2022,PROJ70577,1,9,1,8,9,7,2,5,3,3,48
JMAN122,14-11-2022,20-11-2022,PROJ70577,9,3,8,7,2,10,4,8,9,10,70
JMAN122,14-11-2022,20-11-2022,PROJ70577,2,9,3,10,5,4,3,5,4,6,51
JMAN122,14-11-2022,20-11-2022,PROJ70577,1,3,6,7,3,9,6,8,1,3,47
JMAN122,21-11-2022,27-11-2022,PROJ70577,8,1,10,3,5,9,7,10,1,8,62
JMAN122,21-11-2022,27-11-2022,PROJ70577,4,2,1,4,5,10,10,10,2,10,58
